id,created_at,user_id,screen_name,text
N/A,"""2018-09-14T12:45:04.000Z""","""Tech Yan""",N/A,"""This is phone that will outsell other iPhones, Apple fans know nothing about tech, they will still buy it, iPhone XR-regular"""
N/A,"""2018-09-14T12:44:04.000Z""","""Edge Media""",N/A,"""What in the hell type of failure did I just watch? classic apple"""
N/A,"""2018-09-14T12:43:11.000Z""","""joel decastro""",N/A,"""i am starting to change my brand now to samsung"""
N/A,"""2018-09-14T12:40:46.000Z""","""Stefan""",N/A,"""COORAL, COORAL."""
N/A,"""2018-09-14T12:34:17.000Z""","""Bedasubash Tonmoy""",N/A,"""This is certified trash.....no disrespect"""
N/A,"""2018-09-14T12:33:52.000Z""","""MOHAMMAD SAID""",N/A,"""plzz compare  the note 9 and the new iPhones"""
N/A,"""2018-09-14T12:33:13.000Z""","""MWILLIAMS 21""",N/A,"""XR looks bad"""
N/A,"""2018-09-14T12:33:01.000Z""","""MOHAMMAD SAID""",N/A,"""salute bro the most trusted tech you tuber"""
N/A,"""2018-09-14T12:33:00.000Z""","""Josh Tune""",N/A,"""Those *BEZZEELLLSSSS*"""
N/A,"""2018-09-14T12:32:54.000Z""","""Covert Geopolitics""",N/A,"""Xiaomi is a lot better ;-) Sadly, The Man is not here anymore..."""
N/A,"""2018-09-14T12:31:38.000Z""","""ryanjkaz""",N/A,"""in the LCD vs the OLED/ 3d touch debate, are there any other major differences. I can get any new iPhone, would you recommend the MAX?"""
N/A,"""2018-09-14T12:30:44.000Z""","""people power show""",N/A,"""WoW 17 on trinding"""
N/A,"""2018-09-14T12:29:42.000Z""","""ITMASTER76""",N/A,"""You said in your video its uses same RAM it means 4GB? cause I saw on gsmarena saying 3GB, please confirm."""
N/A,"""2018-09-14T12:29:41.000Z""","""LemonLime Special""",N/A,"""I\u2019m watching this on my iPhone 6s Plus in 1080 p and I have a button \ud83e\udd23"""
N/A,"""2018-09-14T12:27:18.000Z""","""Mudhaffar Adhwa""",N/A,"""$even-hundred and twenty-pixels????  WTF"""
N/A,"""2018-09-14T12:25:42.000Z""","""It's Me, Cody""",N/A,"""Kitty: Heck, when I go shopping all I know is what color I want.\n\nRed: Oh god... You're one of them!"""
N/A,"""2018-09-14T12:24:22.000Z""","""Music Of India""",N/A,"""Not cheap"""
id,created_at,user_id,screen_name,text
N/A,"""2018-09-14T12:21:34.000Z""","""Gaurav Panwar""",N/A,"""I have oneplus 6....\nBut i need another phn can i take iPhone 7 plus? \nAny suggestion guysss...."""
N/A,"""2018-09-14T12:20:08.000Z""","""Nsv Nicolas""",N/A,"""This is like the iPhone 5c 2.0"""
N/A,"""2018-09-14T12:18:52.000Z""","""Anirudh Panguluri""",N/A,"""iPhone XR is more like iPhone 9"""
N/A,"""2018-09-14T12:16:38.000Z""","""Martin Turnbull""",N/A,"""Samsung note9 still best phone as it cheaper than new iPhone so save some pennies...  I own Samsung note9 that great phone as I'm deaf to use write a note easily ."""
N/A,"""2018-09-14T12:10:33.000Z""","""Brian Nguyen""",N/A,"""What's with the new naming scheme? Why not XS Plus and XC"""
N/A,"""2018-09-14T12:10:20.000Z""","""Just Me""",N/A,"""Gosh.....this phone is UGLY, those bezzels, so thick, 750 USD for this bullshit?? no thanks............"""
N/A,"""2018-09-14T12:10:17.000Z""","""romanista lazialle""",N/A,"""iPhone XR .. What's the \""R\"" stands for ?\n\nRobbery\nRubish\nRaspy \nRepulsive\nRuthless\n..\n??"""
N/A,"""2018-09-14T12:09:05.000Z""","""NO QUERO INSCRITO BRASIL""",N/A,"""10000.Reais"""
N/A,"""2018-09-14T12:09:03.000Z""","""baka akuma""",N/A,"""planning to buy a used iphone x, hope itll be under 700$"""
N/A,"""2018-09-14T12:08:55.000Z""","""Jay D' Great""",N/A,"""it's the 5c of iphone 10s"""
N/A,"""2018-09-14T12:08:55.000Z""","""Asher Mathew""",N/A,"""They could have gone for 1080p..\ud83d\ude12"""
N/A,"""2018-09-14T12:07:06.000Z""","""Indian Gaming Nation""",N/A,"""Damn, I am already counting the number of pocophones you could buy for that price..."""
N/A,"""2018-09-14T12:02:12.000Z""","""Kevin""",N/A,"""POCOPHONE IS THE BEST!!!"""
N/A,"""2018-09-14T12:01:30.000Z""","""Brandon Newman""",N/A,"""My old touch screen Nokia is better!"""
N/A,"""2018-09-14T12:00:56.000Z""","""milan philip""",N/A,"""IPHONE XR ( Retarded)"""
N/A,"""2018-09-14T11:59:04.000Z""","""Mango22""",N/A,"""Should I get the Taxi or the Ferrari? $750 for a new-old phone. R stands for ridiculous, who would pay that amount of money for an inferior screen and no headphone jack, less features, inferior camera, but it has such awesome colors. That alone should override any logical decision on purchasing this brick."""
N/A,"""2018-09-14T11:58:54.000Z""","""Chee Hoe, Foo""",N/A,"""Isheep"""
N/A,"""2018-09-14T11:55:37.000Z""","""M Sadiq""",N/A,"""This model shud be priced at 13k  INR..."""
N/A,"""2018-09-14T11:53:05.000Z""","""Aragorn II""",N/A,"""Apple died with Steve Jobs.. no thanks!"""
N/A,"""2018-09-14T11:52:42.000Z""","""Ammaar Melethil""",N/A,"""they should have added green"""
N/A,"""2018-09-14T11:48:10.000Z""","""AbramAb""",N/A,"""i always hate apple because you know."""
N/A,"""2018-09-14T11:47:10.000Z""","""Bindhu Syras""",N/A,"""Bye"""
N/A,"""2018-09-14T11:45:35.000Z""","""Adonis Dayazzarz""",N/A,"""Anyone waiting for Pixel 3??"""
N/A,"""2018-09-14T11:45:32.000Z""","""Rohan Rao""",N/A,"""Definitely wont be buying any of the new release this year."""
N/A,"""2018-09-14T11:45:27.000Z""","""Farhan Mahmood""",N/A,"""I guess 'R' stands for \""REASONABLE\"" in Apple's language. Nah honey, $750 ain't reasonable."""
N/A,"""2018-09-14T11:42:36.000Z""","""Adonis Dayazzarz""",N/A,"""What does that mean, \""We're actually getting it on day One rather than waiting 6 months\""...??"""
N/A,"""2018-09-14T11:42:33.000Z""","""Nether Cookiez""",N/A,"""There's really no point thickening the bezel for a tiny bit and putting a notch. If I were apple, I'd go for a Full Screen Top and bottom Bezel Phone and making the side bezels thin. They'd put the gestures in it. Honestly, it would've looked better"""
N/A,"""2018-09-14T11:42:22.000Z""","""Razer Icon""",N/A,"""TRASH SO EXPENSIVE THE ONLY THING GOOD IS PROCESSOR"""
N/A,"""2018-09-14T11:41:47.000Z""","""Mango22""",N/A,"""It's amazing that they went forward and put that stupid notch on all the phones. Looks like the Donald isn't the only one who refuses to admit it when they have a stupid idea. Apple doubled down. LoL!!!!Sheeple will follow and defend this stupid Apple notch. Lord help us all."""
N/A,"""2018-09-14T11:40:11.000Z""","""fellas4Krillin'-r G""",N/A,"""Lol apple is improvising, not even 1080p, I know 200 dollar phones that can wach 1080p"""
N/A,"""2018-09-14T11:37:29.000Z""","""stiefdb""",N/A,"""Plenty of hype, not much of a phone compared to similarly priced phones. I guess the premium comes from the Apple brand.\nWorth it if you're \""stuck in\"" or want to try out the Apple garden on a budget. If not, hard to defend the bang for the buck.\nIn any case I wonder why so much emphasis is put on the color when so many people I see with an Iphone have a case that hides that glass (colored) back panel because they are afraid of fall damage."""
N/A,"""2018-09-14T11:37:28.000Z""","""Eno Beano""",N/A,"""The R means retarded"""
N/A,"""2018-09-14T11:36:25.000Z""","""michael manaog""",N/A,"""R, simply because it comes before S. You're welcome ;-)"""
N/A,"""2018-09-14T11:35:03.000Z""","""Push Back""",N/A,"""LCD in 2018?really apple?"""
N/A,"""2018-09-14T11:34:39.000Z""","""Samuel Cheng""",N/A,"""For ya'll saying that a 720p display isn't acceptable in 2018, you won't really notice much difference between a 720p and 1080p screen on a 6 inch screen"""
N/A,"""2018-09-14T11:32:28.000Z""","""CreatedBy Tobi""",N/A,"""2.3K dislike cuz the vid is bad or u guys hate the phone i dunno why there's 2.3k dislikes"""
N/A,"""2018-09-14T11:31:26.000Z""","""Dina Lester""",N/A,"""The iPhone 5c is better than this...not only color wise.\n\nEdit....peeps get the sarcasm. It's a phone in 2018 that's 720p lol"""
N/A,"""2018-09-14T11:31:20.000Z""","""C9999""",N/A,"""Everyone who says 720p is enough has  probably never seen a super amoled galaxy display. My sister has an iphone 7 and every time i use her phone for something, i feel like my eyes get Cancer"""
N/A,"""2018-09-14T11:29:23.000Z""","""yoshi90901""",N/A,"""Can you use apple pencil with this?"""
N/A,"""2018-09-14T11:26:35.000Z""","""junaid ashraf""",N/A,"""Still gonnA for p20 pro\ud83d\udc40\ud83d\udc40"""
N/A,"""2018-09-14T11:24:28.000Z""","""AFIYT""",N/A,"""Iphone XR \nOverpriced and still\nNot 1080p \nDon't tell me there are\npeople who will still buy it\n\n\nIf there are then \nget yourself checked you might have apple slave syndrome\nSlave is a bit harsh\nSo\nApple sheep syndrome"""
N/A,"""2018-09-14T11:23:26.000Z""","""Lucky Anthonny""",N/A,"""Well at least it gives me one another reason for me to stick with my iPhone 7+."""
N/A,"""2018-09-14T11:21:18.000Z""","""Farid Aizuddin""",N/A,"""That bezel though. Yuks!"""
N/A,"""2018-09-14T11:21:03.000Z""","""Howl Bunny""",N/A,"""I\u2019m sorry but all of those colors are just gross/boring."""
N/A,"""2018-09-14T11:20:37.000Z""","""Tyrone Carney""",N/A,"""The cheap way out \ud83d\ude2a"""
N/A,"""2018-09-14T11:20:27.000Z""","""algo rithm""",N/A,"""You are obsessed with red \ud83d\ude02\ud83d\ude02\ud83d\ude02. That's why you gave 9.5 lol"""
N/A,"""2018-09-14T11:20:21.000Z""","""Tyrone Carney""",N/A,"""It\u2019s just like an iPhone 5c if you ask me."""
N/A,"""2018-09-14T11:15:35.000Z""","""Mr. Virtual""",N/A,"""I think its called R because most of the people iphone 10, 'Iphone x' and when we call it iphone Xr it's like and pronounced like jr. For junior or R can stand for Retina. Maybeeeeee......"""
N/A,"""2018-09-14T11:15:22.000Z""","""Watch out""",N/A,"""Cheepest and low build quality iPhone ever... grab one... lol"""
N/A,"""2018-09-14T11:13:59.000Z""","""Bishal Sen HDRI""",N/A,"""Yellow = Taxi Vibes!\nlmao \ud83d\ude02\ud83e\udd17\ud83d\ude0b"""
N/A,"""2018-09-14T11:13:56.000Z""","""valen tino""",N/A,"""Iphone XR costs more than its resolution...."""
N/A,"""2018-09-14T11:13:38.000Z""","""Rose Billington""",N/A,"""iPhone is trash"""
N/A,"""2018-09-14T11:13:08.000Z""","""Sonia Lopez Lariz""",N/A,"""where tHE FUUUUUUCK is the rose gold pink"""
N/A,"""2018-09-14T11:12:32.000Z""","""John Smith""",N/A,"""\""R\"" for retarded."""
N/A,"""2018-09-14T11:06:36.000Z""","""Xbox 4k""",N/A,"""iphone xs max \ud83d\udc4e\ud83d\udc4e\ud83d\udc4e\ud83d\udc4e\ud83d\udc4e\ud83d\udc4e"""
N/A,"""2018-09-14T11:04:50.000Z""","""Jakov Gudec""",N/A,"""Troll phone of 2018 and people will still buy it \"" 'cause it's Apple \"". \nEven if it were priced at 499$, there'd still be Android devices which would be a way better choice."""
N/A,"""2018-09-14T10:55:09.000Z""","""MrCorvusC""",N/A,"""Holy shit this is overpriced. Like...even by Apple's perverted standards it's vastly overpriced. Mind you, anybody buying an Apple gizmo probably doesn't mind being ripped off."""
N/A,"""2018-09-14T10:54:34.000Z""","""Crafty""",N/A,"""It's uh.. it's a modern iPhone 5C"""
N/A,"""2018-09-14T10:53:32.000Z""","""Taqi Ali Shah""",N/A,"""Trash"""
N/A,"""2018-09-14T10:53:00.000Z""","""Anoop P""",N/A,"""S - 1 = R\nLike OnePlus's T\nS + 1 = T"""
N/A,"""2018-09-14T10:51:55.000Z""","""Follow meback2""",N/A,"""We should not encourage to buy this type of phone in further.even most the phone make here own os like one plus and mi ,oppo they will fix there own custom bugs.but apple is make more expensive phone and apple products."""
N/A,"""2018-09-14T10:50:28.000Z""","""Unknown User""",N/A,"""Apple is trolling with the R. Making everybody sound like pirates when they say the name."""
N/A,"""2018-09-14T10:50:02.000Z""","""Griffy Notice Me""",N/A,"""XR = Extra Ridiculous Price"""
N/A,"""2018-09-14T10:49:25.000Z""","""H\u0394ZIQ""",N/A,"""it's r for regular"""
N/A,"""2018-09-14T10:47:20.000Z""","""Follow meback2""",N/A,"""iPhone xs r xr to much price better we can buy to DSLR camera and also we can buy smartphone like poco F1 made by mi."""
N/A,"""2018-09-14T10:44:15.000Z""","""AM""",N/A,"""\""\""Sky baby blue colour\""\"""""
N/A,"""2018-09-14T10:43:45.000Z""","""Milo 90""",N/A,"""overpriced af"""
N/A,"""2018-09-14T10:41:36.000Z""","""Graphical gaming sub""",N/A,"""iPhone XR price here in india it is $1100 for the base model and Fucking $2100 for the iPhone XS MAX 512 Gb compare that to Note 9 the 512 Gb version costs $1300\nI can't find any reason why would someone buy an iPhone XS MAX over the Note 9 and there is no reason to buy the XR either in India because the Note 9 128 Gb variant cost $1000 compare that to the price or the XR which is $1100"""
N/A,"""2018-09-14T10:39:12.000Z""","""Lahiru Jayakody""",N/A,"""When there is nothing to review, You review the colours\ud83d\ude02\ud83d\ude02\ud83d\ude02\ud83d\ude02\ud83d\ude02\ud83d\ude02\ud83d\ude02\ud83d\ude02\ud83d\ude02\ud83d\ude02\ud83d\ude02\ud83d\ude02"""
N/A,"""2018-09-14T10:38:41.000Z""","""Cubebotics""",N/A,"""I missed it I totally forgot about the event \ud83d\ude2d\ud83d\ude2d\ud83d\ude2d"""
N/A,"""2018-09-14T10:38:27.000Z""","""Savage Sammy643""",N/A,"""I can\u2019t wait to get this mane\ud83d\udd25\ud83d\udd25"""
N/A,"""2018-09-14T10:37:08.000Z""","""Dipanker Chatterjee""",N/A,"""most effeminate looking phone of all time !with features from 2012 and huge ass bezels that make it look like it's already in a case !.. just for 900$...(top model). There is nothing Top dolla here except for the price!!"""
N/A,"""2018-09-14T10:36:17.000Z""","""Aby Mathew""",N/A,"""Woul there be an ''RR'' edition...LOL"""
N/A,"""2018-09-14T10:35:43.000Z""","""Lahiru Jayakody""",N/A,"""R is for Ridiculous"""
N/A,"""2018-09-14T10:35:39.000Z""","""2001WildFlower""",N/A,"""LG G7 has an LCD display and it does a better job than this new iPhone XR of extending the screen to the sides. This looks like there's a decent size black border around the entire screen, not a fan."""
N/A,"""2018-09-14T10:35:27.000Z""","""mhmd Nassealdeen \u0645\u062d\u0645\u062f \u0646\u0635\u0631\u0627\u0644\u062f\u064a\u0646""",N/A,"""\u0645\u0634 \u0641\u0627\u0647\u0645 \u0627\u0644\u0646\u0627\u0633 \u0633\u062d\u0628\u062a \u0639\u0644\u0649 \u0627\u0644\u0627\u064a\u0641\u0648\u0646 8  \ud83d\ude02"""
N/A,"""2018-09-14T10:35:19.000Z""","""mhmd Nassealdeen \u0645\u062d\u0645\u062f \u0646\u0635\u0631\u0627\u0644\u062f\u064a\u0646""",N/A,"""\u0645\u0634 \u0641\u0627\u0647\u0645 \u0627\u0644\u0646\u0627\u0633 \u0633\u062d\u0628\u062a \u0639\u0644\u0649 \u0627\u0644\u0627\u064a\u0641\u0648\u0646 8  \ud83d\ude02"""
N/A,"""2018-09-14T10:33:01.000Z""","""Shamsy""",N/A,"""\u041a\u0442\u043e \u043e\u0442 \u0427\u0443\u0434\u043e \u0442\u0435\u0445\u043d\u0438\u043a\u0438"""
N/A,"""2018-09-14T10:31:14.000Z""","""SlyRecon""",N/A,"""This phone is an insult. It will fail just like 5C did. Apple did the budget friendly approach right once and that was iPhone SE."""
N/A,"""2018-09-14T10:28:54.000Z""","""D Knight""",N/A,"""I betcha when Marques puts the camera down and turn off the mic, he's like \""Apple, this some buuullshit right here bruh\""."""
N/A,"""2018-09-14T10:23:22.000Z""","""YouFGras""",N/A,"""The screen is a nogo. You can get better for 300 dollar."""
N/A,"""2018-09-14T10:22:29.000Z""","""Bernhard B.""",N/A,"""R for recycling :D"""
N/A,"""2018-09-14T10:22:20.000Z""","""\ub8e8\uc2a4\ud0a4""",N/A,"""it looks tacky iphone xr"""
N/A,"""2018-09-14T10:19:05.000Z""","""sicaxav""",N/A,"""if they make the XS in red, i'll be the first in line"""
N/A,"""2018-09-14T10:16:44.000Z""","""rgfit1""",N/A,"""yawnnn.."""
N/A,"""2018-09-14T10:11:20.000Z""","""SAID EN-NASIRY""",N/A,"""2:04 little bit of a shin hehehe"""
N/A,"""2018-09-14T10:10:19.000Z""","""mohamed yaeesh""",N/A,"""Ey koachhekey kiyaakah.... Thi jameelaa hedhi fatha folhi ennu"""
N/A,"""2018-09-14T10:10:09.000Z""","""shahnawaz khan""",N/A,"""It looks like Apple forgot how to put new things in an smartphone. They are just increasing screens and specs since after Steve Jobs. I don't see any huge upgrade since last few releases except notch."""
N/A,"""2018-09-14T10:03:00.000Z""","""Alex Kostoff""",N/A,"""Lmao.  10 years of apple products and now im going to Samsung.  You got greedy with money and lazy on innovation. Same thing happened to your computer lineup. Rest in peace Steve, im glad you didn't have to see this."""
N/A,"""2018-09-14T10:02:22.000Z""","""Brandon Henning""",N/A,"""expected nothing and still disappointed."""
N/A,"""2018-09-14T10:01:13.000Z""","""sheril sunny""",N/A,"""Welcome Apple to live focus from Samsung... Great going!"""
N/A,"""2018-09-14T10:00:44.000Z""","""ah Kin""",N/A,"""For those who does not know what the R stands for. It is from Ripped off."""
N/A,"""2018-09-14T09:57:44.000Z""","""Taylor Opps""",N/A,"""rip to the home button. I like it."""
N/A,"""2018-09-14T09:54:25.000Z""","""Skeleton Clique xxx""",N/A,"""when Apple makes a collaboration of iPhone 8 , X and 5c"""
N/A,"""2018-09-14T09:51:19.000Z""","""MD. Sultan Uddin""",N/A,"""Who the hell are you to rate this ????"""
N/A,"""2018-09-14T09:51:07.000Z""","""Sohail Wahab""",N/A,"""Red black and  white"""
N/A,"""2018-09-14T09:49:51.000Z""","""Mohit Singh Karki""",N/A,"""iPhone xr 720p display \ud83d\ude02\ud83d\ude02\ud83d\ude02"""
N/A,"""2018-09-14T09:49:18.000Z""","""nishant nagar""",N/A,"""In India its  priced at $1100"""
